[0.9824570417404175, 5.159115314483643, 0.9911229610443115]
[-0.21078820192190295, 0.005528667958304796, 6.262325172816704, 0.9824566841125488, 5.159134387969971, 0.9911231994628906]
[-0.21080550165485834, 0.005529053012615066, 6.262324174837422, 0.9824565052986145, 5.159153461456299, 0.9911234378814697]
[-0.21082281961564797, 0.005529437431141224, 6.262323097701003, 0.9824563264846802, 5.1591715812683105, 0.9911237955093384]
[-0.21084015127794262, 0.005529821377790744, 6.262321961064624, 0.9824560880661011, 5.159189701080322, 0.991124153137207]
[-0.21085749323929637, 0.005530204975765694, 6.262320779704233, 0.982455849647522, 5.15920877456665, 0.9911243319511414]
[-0.21084672118775366, 0.005532303862630496, 6.262359966256715, 0.9824485182762146, 5.159158229827881, 0.9911305904388428]
[-0.2108638638507166, 0.005532693967735905, 6.262359645962646, 0.982448160648346, 5.159176826477051, 0.9911309480667114]
[-0.21088106374873672, 0.005533081994903443, 6.262359078727138, 0.9824478030204773, 5.159195423126221, 0.9911313652992249]
[-0.21089830667103196, 0.005533468487683426, 6.262358325875173, 0.9824475646018982, 5.159213542938232, 0.991131603717804]
[-0.21091558193427865, 0.005533853820151175, 6.262357433273895, 0.9824473261833191, 5.159232139587402, 0.9911319613456726]
[-0.2109328815063232, 0.005534238290284034, 6.262356435293502, 0.9824469685554504, 5.159251689910889, 0.9911321997642517]
[-0.21095019935080483, 0.005534622122409452, 6.262355358092784, 0.9824467301368713, 5.1592698097229, 0.991132378578186]
[-0.21096753093031165, 0.005535005480987397, 6.2623542213446415, 0.9824464917182922, 5.1592888832092285, 0.9911327958106995]
[-0.2109848728340683, 0.005535388489636279, 6.262353039836833, 0.9824463129043579, 5.15930700302124, 0.9911330342292786]
[-0.2109631239171939, 0.005534396508547251, 6.262348964936498, 0.9824478626251221, 5.159287929534912, 0.991131603717804]
[-0.21098035060311549, 0.005534783775388055, 6.262348282545166, 0.9824475646018982, 5.159307479858398, 0.9911318421363831]
[-0.21099761365887854, 0.005535169736935975, 6.262347443080685, 0.9824473261833191, 5.159325122833252, 0.9911321997642517]
[-0.21101490405368442, 0.005535554719282757, 6.262346485135103, 0.9824470281600952, 5.159343719482422, 0.9911324977874756]
[-0.2110322149982804, 0.005535938981295731, 6.262345438047719, 0.9824467897415161, 5.15936279296875, 0.9911327362060547]
[-0.21104954138980386, 0.005536322707879776, 6.262344323955205, 0.982446551322937, 5.15938138961792, 0.991132915019989]
[-0.2110668793924137, 0.005536706038020017, 6.262343159497164, 0.9824463725090027, 5.159400463104248, 0.9911331534385681]
[-0.21104529423328028, 0.005535262023746798, 6.2623385686419875, 0.982448160648346, 5.159382343292236, 0.9911313652992249]
[-0.21106240066166856, 0.005536100114449898, 6.262338216208612, 0.9824475646018982, 5.15939998626709, 0.9911320805549622]
[-0.21107965004269313, 0.005536486755172674, 6.262337436180333, 0.9824474453926086, 5.159418106079102, 0.9911323189735413]
[-0.21109693015759515, 0.0055368722920721685, 6.2623365230958274, 0.98244708776474, 5.1594367027282715, 0.9911326766014099]
[-0.21111423337347063, 0.00553725701379894, 6.262335509750798, 0.9824468493461609, 5.159455299377441, 0.991132915019989]
[-0.21113155395397065, 0.005537641130794969, 6.262334421041763, 0.9824466109275818, 5.1594743728637695, 0.9911332130432129]
[-0.21114888758709488, 0.005538024799255256, 6.262333275683987, 0.9824463129043579, 5.1594929695129395, 0.991133451461792]
[-0.21116623103151427, 0.005538408136585937, 6.262332087745439, 0.982448399066925, 5.15950870513916, 0.9911337494850159]
